site name,site code,state,system,subsite,latitude,longitude,individual ID,sample date,sample month,sample day,sample year,taxonomic group,Genus,species,common name,wet weight (g),dry weight (g),length (mm),width (mm),MeHg (ng/g DW),iHg (ng/g DW),THg sum species (ng/g DW),THg DMA (ng/g DW),tissue,n (if composite),notes,notes 2,notes 3,DORM % recovery,TORT2 % recovery,analysis duplicate RPD,,file name for data pull,,,MeHg DL,iHg DL
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,4474,,July,16-23,2012,gastropod,Planorbella,sp.,snail,0.5437,0.0657,8.9,,21.9,123.31,145.2,151.5,composite whole bodies,7,probable ID,Snail species #1,,,,,,,,,,
Buttonwood,BW,DE,Delaware River,,39.45947,-75.50899,4475,,July,16-23,2012,teleost,Anguilla,rostrata,eel,1.3073,0.4083,109,,97.2,100.88,198.1,103.8,whole body,1,,,,,,,,,,,,
Timber Blvd,TB,DE,Delaware River,,39.88037,-75.12694,4476,,July,16-23,2012,teleost,Anguilla,rostrata,eel,0.1708,0.0525,60,,77.5,<MDL,82.4,,whole body,1,,,,,,,,,,,,
Timber Blvd,TB,DE,Delaware River,,39.88037,-75.12694,4477,,July,16-23,2012,teleost,Anguilla,rostrata,eel,0.0667,0.0252,57,,128.2,22.67,150.9,,whole body,1,,,,,,,,,,,,
Timber Blvd,TB,DE,Delaware River,,39.88037,-75.12694,4478,,July,16-23,2012,teleost,Anguilla,rostrata,eel,0.1585,0.0516,63,,79.7,<MDL,89.3,,whole body,1,,,,,,,,,,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,4479,,July,16-23,2012,teleost,Anguilla,rostrata,eel,0.4132,0.1119,75,,126.3,<MDL,131.5,141.5,whole body,1,,,,,,,,,,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,4480,,July,16-23,2012,teleost,Anguilla,rostrata,eel,0.1498,0.0446,59,,93.6,<MDL,104.5,,whole body,1,,,,,,,,,,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,4481,,July,16-23,2012,teleost,Anguilla,rostrata,eel,0.1477,0.0544,60,,112.4,<MDL,120.1,,whole body,1,,,,,,,,,,,,
Luken's Marsh,LM,DE,Delaware River,,39.68551,-75.53755,4482,,July,16-23,2012,teleost,Micropogonius,undulatus,croaker,9.3968,2.5781,107,,30.7,<MDL,34.8,52.3,whole body,1,,,,,,,,,,,,
Luken's Marsh,LM,DE,Delaware River,,39.68551,-75.53755,4483,,July,16-23,2012,teleost,Micropogonius,undulatus,croaker,6.5088,1.5214,86,,34.1,<MDL,40.3,43.1,whole body,1,,,,,,,,,,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,4484,,July,16-23,2012,teleost,Micropogonius,undulatus,croaker,18.8511,4.6754,112,,21.5,<MDL,24.8,27.4,whole body,1,,,,,,,,,,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,4485,,July,16-23,2012,teleost,Micropogonius,undulatus,croaker,22.9047,5.605,129,,16.6,<MDL,19.4,22.4,whole body,1,,,,,,,,,,,,
North Beach,NB,DE,Delaware River,,39.12737,-74.88814,4486,,July,16-23,2012,teleost,Micropogonius,undulatus,croaker,12.3447,2.8767,107,,30.4,<MDL,34.1,38.4,whole body,1,,,,,,,,,,,,
North Beach,NB,DE,Delaware River,,39.12737,-74.88814,4487,,July,16-23,2012,teleost,Micropogonius,undulatus,croaker,15.4488,3.0087,110,,47.1,<MDL,48.4,47.0,whole body,1,,,,,,,,,,,,
North Beach,NB,DE,Delaware River,,39.12737,-74.88814,4488,,July,16-23,2012,teleost,Micropogonius,undulatus,croaker,5.4652,1.2253,83,,61.8,<MDL,66.9,64.7,whole body,1,,,,,,,,,,,,
Buttonwood,BW,DE,Delaware River,,39.45947,-75.50899,4489,,July,16-23,2012,teleost,Micropogonius,undulatus,croaker,8.0051,1.9066,96,,19.3,<MDL,25.7,33.3,whole body,1,,,,,,,,,,,,
Buttonwood,BW,DE,Delaware River,,39.45947,-75.50899,4490,,July,16-23,2012,teleost,Micropogonius,undulatus,croaker,9.4402,2.0922,97,,31.2,<MDL,34,18.7,whole body,1,,,,,,,,,,,,
Buttonwood,BW,DE,Delaware River,,39.45947,-75.50899,4491,,July,16-23,2012,teleost,Micropogonius,undulatus,croaker,8.7259,1.9682,91,,25.9,<MDL,31.8,36.6,whole body,1,,,,,,,,,,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,4492,,July,16-23,2012,teleost,Fundulus,sp.,killifish,3.7724,1.1291,66,,83.6,<MDL,87.5,87.3,whole body,1,female,Banded Killifish,,,,,,,,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,4493,,July,16-23,2012,teleost,Fundulus,sp.,killifish,1.9243,0.6393,56,,38.8,<MDL,39.3,62.9,whole body,1,female,Banded Killifish,,,,,,,,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,4494,,July,16-23,2012,teleost,Fundulus,sp.,killifish,1.923,0.7224,56,,18.4,<MDL,19.4,44.2,whole body,1,female,Banded Killifish,,,,,,,,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,4495,,July,16-23,2012,teleost,Fundulus,sp.,killifish,1.768,0.6081,55,,23.9,<MDL,25.9,39.5,whole body,1,male,Banded Killifish,,,,,,,,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,4496,,July,16-23,2012,teleost,Fundulus,sp.,killifish,1.1325,0.3431,50,,88.2,<MDL,91.2,98.5,whole body,1,male,Banded Killifish,,,,,,,,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,4497,,July,16-23,2012,teleost,Fundulus,sp.,killifish,0.7334,0.2212,43,,42.2,<MDL,43.9,51.1,whole body,1,male,Banded Killifish,,,,,,,,,,
Timber Blvd,TB,DE,Delaware River,,39.88037,-75.12694,4499,,July,16-23,2012,teleost,Fundulus,sp.,killifish,3.6931,1.0284,67,,89,<MDL,95.8,89.4,whole body,1,female,Banded Killifish,,,,,,,,,,
Timber Blvd,TB,DE,Delaware River,,39.88037,-75.12694,4500,,July,16-23,2012,teleost,Fundulus,sp.,killifish,4.1348,1.3604,66,,58.3,<MDL,62.2,78.5,whole body,1,female,Banded Killifish,,,,,,,,,,
Timber Blvd,TB,DE,Delaware River,,39.88037,-75.12694,4501,,July,16-23,2012,teleost,Fundulus,sp.,killifish,2.2951,0.6074,61,,64.4,<MDL,69.2,74.6,whole body,1,male,Banded Killifish,,,,,,,,,,
Timber Blvd,TB,DE,Delaware River,,39.88037,-75.12694,4502,,July,16-23,2012,teleost,Fundulus,sp.,killifish,2.6434,0.6831,67,,54.2,<MDL,57.8,66.9,whole body,1,male,Banded Killifish,,,,,,,,,,
Timber Blvd,TB,DE,Delaware River,,39.88037,-75.12694,4503,,July,16-23,2012,teleost,Fundulus,sp.,killifish,2.304,0.5966,64,,68.4,<MDL,75.1,82.7,whole body,1,male,Banded Killifish,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4504,,July,16-23,2012,teleost,Fundulus,sp.,killifish,2.7427,0.7164,65,,157.4,16.88,174.2,178.6,whole body,1,female,Banded Killifish,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4505,,July,16-23,2012,teleost,Fundulus,sp.,killifish,1.9563,0.5343,61,,140.3,10.1,150.4,191.9,whole body,1,female,Banded Killifish,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4506,,July,16-23,2012,teleost,Fundulus,sp.,killifish,2.8499,0.6711,66,,178.9,11.62,190.6,190.0,whole body,1,female,Banded Killifish,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4507,,July,16-23,2012,teleost,Fundulus,sp.,killifish,2.5497,0.7396,65,,260.7,17.05,277.7,285.2,whole body,1,male,Banded Killifish,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4508,,July,16-23,2012,teleost,Fundulus,sp.,killifish,1.8943,0.5456,61,,103.7,<MDL,111.8,119.0,whole body,1,male,Banded Killifish,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4509,,July,16-23,2012,teleost,Fundulus,sp.,killifish,2.355,0.4842,60,,117.7,<MDL,126.2,137.9,whole body,1,male,Banded Killifish,,,,,,,,,,
Fortescue,FS,DE,Delaware River,,39.22282,-75.16595,4510,,July,16-23,2012,teleost,Fundulus,sp.,killifish,1.0024,0.3533,46,,34.5,<MDL,37.8,68.5,whole body,1,female,Banded Killifish,,,,,,,,,,
Fortescue,FS,DE,Delaware River,,39.22282,-75.16595,4511,,July,16-23,2012,teleost,Fundulus,sp.,killifish,1.3354,0.3619,50,,19.5,<MDL,23,45.7,whole body,1,female,Banded Killifish,,,,,,,,,,
Fortescue,FS,DE,Delaware River,,39.22282,-75.16595,4512,,July,16-23,2012,teleost,Fundulus,sp.,killifish,5.3744,1.5143,74,,51.8,<MDL,53.6,63.3,whole body,1,female,Banded Killifish,,,,,,,,,,
Fortescue,FS,DE,Delaware River,,39.22282,-75.16595,4513,,July,16-23,2012,teleost,Fundulus,sp.,killifish,2.3489,0.6636,56,,20,<MDL,22,31.9,whole body,1,male,Banded Killifish,,,,,,,,,,
Fortescue,FS,DE,Delaware River,,39.22282,-75.16595,4514,,July,16-23,2012,teleost,Fundulus,sp.,killifish,4.6681,1.3296,69,,59.6,<MDL,61.3,59.1,whole body,1,male,Banded Killifish,,,,,,,,,,
Fortescue,FS,DE,Delaware River,,39.22282,-75.16595,4515,,July,16-23,2012,teleost,Fundulus,sp.,killifish,2.5366,0.7274,60,,45.5,<MDL,47.8,66.0,whole body,1,male,Banded Killifish,,,,,,,,,,
Gen Chem,GC,DE,Delaware River,,39.80062,-75.43884,4516,,July,16-23,2012,teleost,Fundulus,sp.,killifish,0.7903,0.2273,39,,41.4,<MDL,44.2,65.7,whole body,1,male,Banded Killifish,,,,,,,,,,
Gen Chem,GC,DE,Delaware River,,39.80062,-75.43884,4517,,July,16-23,2012,teleost,Fundulus,sp.,killifish,1.0521,0.2683,47,,52,<MDL,56,84.2,whole body,1,male,Banded Killifish,,,,,,,,,,
Gen Chem,GC,DE,Delaware River,,39.80062,-75.43884,4518,,July,16-23,2012,teleost,Fundulus,sp.,killifish,1.1682,0.2894,43,,56.9,<MDL,61.5,70.3,whole body,1,male,Banded Killifish,,,,,,,,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,4519,,July,16-23,2012,teleost,Fundulus,sp.,killifish,3.4897,0.827,70,,155,<MDL,164.1,188.5,whole body,1,female,Banded Killifish,,,,,,,,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,4520,,July,16-23,2012,teleost,Fundulus,sp.,killifish,2.9536,0.7218,67,,67.7,<MDL,73.4,68.2,whole body,1,female,Banded Killifish,,,,,,,,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,4521,,July,16-23,2012,teleost,Fundulus,sp.,killifish,3.7996,0.9121,71,,76.3,<MDL,84.2,96.5,whole body,1,female,Banded Killifish,,,,,,,,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,4522,,July,16-23,2012,teleost,Fundulus,sp.,killifish,2.2203,0.5283,57,,98.9,<MDL,103.5,121.1,whole body,1,male,Banded Killifish,,,,,,,,,,
North Beach,NB,DE,Delaware River,,39.12737,-74.88814,4523,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,1.9401,0.6051,55,,22.3,<MDL,25.4,31.4,whole body,1,male,Banded Killifish,,,,,,,,,,
North Beach,NB,DE,Delaware River,,39.12737,-74.88814,4524,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,3.4177,0.8797,61,,33.8,12.14,45.9,51.3,whole body,1,male,Banded Killifish,,,,,,,,,,
North Beach,NB,DE,Delaware River,,39.12737,-74.88814,4525,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,3.4995,1.026,65,,54.9,<MDL,59.3,72.8,whole body,1,male,Banded Killifish,,,,,,,,,,
North Beach,NB,DE,Delaware River,,39.12737,-74.88814,4526,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,2.4328,0.6893,59,,66.9,<MDL,72.3,87.3,whole body,1,female,Banded Killifish,,,,,,,,,,
North Beach,NB,DE,Delaware River,,39.12737,-74.88814,4527,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,3.7504,1.2362,62,,19.4,13.05,32.5,30.9,whole body,1,female,Banded Killifish,,,,,,,,,,
North Beach,NB,DE,Delaware River,,39.12737,-74.88814,4528,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,3.341,1.0123,64,,38.4,<MDL,44.5,69.6,whole body,1,female,Banded Killifish,,,,,,,,,,
Fortescue,FS,DE,Delaware River,,39.22282,-75.16595,4529,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,2.2137,0.6158,55,,41.9,<MDL,47.3,54.8,whole body,1,male,,,,,,,,,,,
Fortescue,FS,DE,Delaware River,,39.22282,-75.16595,4530,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,4.1021,1.1248,68,,45.2,<MDL,47.7,44.3,whole body,1,male,,,,,,,,,,,
Fortescue,FS,DE,Delaware River,,39.22282,-75.16595,4531,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,2.2869,0.5822,58,,46.2,<MDL,51.5,57.9,whole body,1,male,,,,,,,,,,,
Fortescue,FS,DE,Delaware River,,39.22282,-75.16595,4532,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,5.2419,1.6213,75,,60.5,<MDL,63.8,80.1,whole body,1,female,,,,,,,,,,,
Fortescue,FS,DE,Delaware River,,39.22282,-75.16595,4533,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,4.9907,1.3383,65,,53.2,<MDL,55.4,79.9,whole body,1,female,,,,,,,,,,,
Fortescue,FS,DE,Delaware River,,39.22282,-75.16595,4534,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,3.7101,1.0684,65,,43.9,<MDL,45.9,58.9,whole body,1,female,,,,,,,,,,,
Timber Blvd,TB,DE,Delaware River,,39.88037,-75.12694,4535,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,3.4842,1.1101,60,,12.9,<MDL,15.1,25.6,whole body,1,,,,,,,,,,,,
Timber Blvd,TB,DE,Delaware River,,39.88037,-75.12694,4536,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,4.9643,1.4372,67,,55.7,<MDL,59.2,64.5,whole body,1,,,,,,,,,,,,
Timber Blvd,TB,DE,Delaware River,,39.88037,-75.12694,4537,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,5.6436,1.4433,78,,47,<MDL,50.4,71.0,whole body,1,,,,,,,,,,,,
Sea Breeze,SB,DE,Delaware River,,39.31878,-75.31812,4538,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,5.9286,1.6014,78,,38.8,<MDL,40.2,47.2,whole body,1,male,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4539,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,6.7853,1.6289,73,,79.4,<MDL,85.3,79.6,whole body,1,female,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4540,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,4.2073,0.9825,59,,79.3,<MDL,87,83.6,whole body,1,female,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4541,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,6.2343,1.5584,66,,155.2,<MDL,163.2,204.0,whole body,1,female,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4542,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,5.8763,1.4694,69,,84.6,<MDL,88.8,76.3,whole body,1,male,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4543,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,6.0805,1.4444,72,,56.7,<MDL,61.1,89.5,whole body,1,male,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4544,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,4.0464,1.0417,61,,82.5,<MDL,91.9,92.6,whole body,1,male,,,,,,,,,,,
Buttonwood,BW,DE,Delaware River,,39.45947,-75.50899,4545,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,2.9886,1.0287,65,,52.6,<MDL,54.3,53.8,whole body,1,,,,,,,,,,,,
Buttonwood,BW,DE,Delaware River,,39.45947,-75.50899,4546,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,4.8656,1.1923,75,,83.2,<MDL,88.4,118.5,whole body,1,,,,,,,,,,,,
Buttonwood,BW,DE,Delaware River,,39.45947,-75.50899,4547,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,4.6898,1.0886,74,,60.2,<MDL,64.1,83.3,whole body,1,,,,,,,,,,,,
Buttonwood,BW,DE,Delaware River,,39.45947,-75.50899,4548,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,8.1075,1.9389,83,,46.5,<MDL,49.1,52.5,whole body,1,,,,,,,,,,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,4549,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,8.7115,2.2079,82,,207.6,13.45,221.1,247.7,whole body,1,female,,,,,,,,,,,
Luken's Marsh,LM,DE,Delaware River,,39.68551,-75.53755,4550,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,3.2324,0.7405,60,,123.9,<MDL,131.4,144.0,whole body,1,,,,,,,,,,,,
Luken's Marsh,LM,DE,Delaware River,,39.68551,-75.53755,4551,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,4.8622,1.1768,70,,245.4,<MDL,253.7,194.2,whole body,1,,,,,,,,,,,,
Luken's Marsh,LM,DE,Delaware River,,39.68551,-75.53755,4552,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,4.3339,0.9706,70,,83,<MDL,90.3,85.0,whole body,1,,,,,,,,,,,,
Luken's Marsh,LM,DE,Delaware River,,39.68551,-75.53755,4553,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,4.2601,0.9799,71,,127.4,<MDL,131.6,192.0,whole body,1,,,,,,,,,,,,
Luken's Marsh,LM,DE,Delaware River,,39.68551,-75.53755,4554,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,2.7943,0.6111,59,,96.5,<MDL,101.3,91.5,whole body,1,,,,,,,,,,,,
Luken's Marsh,LM,DE,Delaware River,,39.68551,-75.53755,4555,,July,16-23,2012,teleost,Fundulus,heteroclitus,mummichog,4.1145,0.8996,69,,84.3,<MDL,88.2,100.7,whole body,1,,,,,,,,,,,,
North Beach,NB,DE,Delaware River,,39.12737,-74.88814,4556,,July,16-23,2012,teleost,Fundulus,sp.,killifish,7.7078,2.1534,71,,65.8,<MDL,72.1,82.2,whole body,1,,Banded Killifish,,,,,,,,,,
North Beach,NB,DE,Delaware River,,39.12737,-74.88814,4557,,July,16-23,2012,teleost,Fundulus,sp.,killifish,3.6913,0.9919,72,,488.6,<MDL,494.5,494.3,whole body,1,,Banded Killifish,,,,,,,,,,
North Beach,NB,DE,Delaware River,,39.12737,-74.88814,4558,,July,16-23,2012,teleost,Fundulus,sp.,killifish,3.165,0.8826,58,,,sample missing,,,whole body,1,,Banded Killifish,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4559,,July,16-23,2012,teleost,Anguilla,rostrata,eel,1.6596,0.4139,108,,93.1,<MDL,100.3,128.1,whole body,1,bag opened outside of cleanroom,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4560,,July,16-23,2012,teleost,Anguilla,rostrata,eel,1.0792,0.2771,91,,94.6,10.24,104.9,104.1,whole body,1,bag opened outside of cleanroom,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4561,,July,16-23,2012,teleost,Anguilla,rostrata,eel,0.8382,0.1932,96,,127.7,<MDL,137.5,156.0,whole body,1,bag opened outside of cleanroom,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4562,,July,16-23,2012,decapod,Uca,sp.,fiddler crab,1.1598,0.4646,14,,35.7,<MDL,43.9,,whole body,1,bag opened outside of cleanroom,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4563,,July,16-23,2012,decapod,Uca,sp.,fiddler crab,0.5046,0.18,11,,43.4,19.29,62.7,,whole body,1,bag opened outside of cleanroom,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4564,,July,16-23,2012,decapod,Uca,sp.,fiddler crab,0.4606,0.1652,11,,17,17.09,34.1,,whole body,1,bag opened outside of cleanroom,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4565,,July,16-23,2012,decapod,Palaemonetes,spp.,grass shrimp,0.2918,0.0716,35,,15.7,25.38,41.1,,whole body,1,bag opened outside of cleanroom,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4566,,July,16-23,2012,decapod,Palaemonetes,spp.,grass shrimp,0.6797,0.1584,44,,28.6,19.57,48.2,57.0,whole body,1,bag opened outside of cleanroom,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4567,,July,16-23,2012,decapod,Palaemonetes,spp.,grass shrimp,0.7058,0.159,45,,26.3,31.28,57.6,76.0,whole body,1,bag opened outside of cleanroom,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4568,,July,16-23,2012,teleost,Morone,saxatilis,striped bass,0.4049,0.0729,162,,657.4,11.83,669.2,,muscle plug,1,bag opened outside of cleanroom,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4569,,July,16-23,2012,teleost,Morone,saxatilis,striped bass,0.6143,0.1008,148,,374.4,<MDL,378.7,369.7,muscle plug,1,bag opened outside of cleanroom,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4570,,July,16-23,2012,teleost,Morone,saxatilis,striped bass,0.3058,0.0511,148,,339.2,<MDL,347.1,,muscle plug,1,bag opened outside of cleanroom,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4571,,July,16-23,2012,decapod,Callinectes,sapidus,blue crab,7.3975,2.3919,43,,18.1,<MDL,23.9,22.9,whole body,1,bag opened outside of cleanroom,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4572,,July,16-23,2012,decapod,Callinectes,sapidus,blue crab,10.7224,3.6131,50,,26,<MDL,29.9,30.4,whole body,1,bag opened outside of cleanroom,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4573,,July,16-23,2012,decapod,Callinectes,sapidus,blue crab,12.215,2.4093,52,,18.9,24.81,43.7,39.7,whole body,1,bag opened outside of cleanroom,,,,,,,,,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,4574,,July,16-23,2012,teleost,Morone,americana,white perch,0.4702,0.1283,38,,59.8,<MDL,64.1,65.8,whole body,1,,,,,,,,,,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,4575,,July,16-23,2012,teleost,Morone,americana,white perch,0.508,0.141,40,,71.2,<MDL,75.7,69.3,whole body,1,,,,,,,,,,,,
Penn Treaty,PT,DE,Delaware River,,39.96545,-75.12945,4576,,July,16-23,2012,teleost,Morone,americana,white perch,0.3616,0.1035,36,,59.8,<MDL,62.6,67.9,whole body,1,,,,,,,,,,,,
Buttonwood,BW,DE,Delaware River,,39.45947,-75.50899,4577,,July,16-23,2012,teleost,Morone,americana,white perch,8.5189,1.7507,98,,37.3,<MDL,40.6,43.7,whole body,1,,,,,,,,,,,,
Buttonwood,BW,DE,Delaware River,,39.45947,-75.50899,4578,,July,16-23,2012,teleost,Morone,americana,white perch,6.1979,1.1928,87,,52,<MDL,55.9,56.2,whole body,1,,,,,,,,,,,,
North Beach,NB,DE,Delaware River,,39.12737,-74.88814,4579,,July,16-23,2012,teleost,Morone,americana,white perch,7.7051,1.8177,97,,75.4,<MDL,76.1,72.1,whole body,1,,,,,,,,,,,,
North Beach,NB,DE,Delaware River,,39.12737,-74.88814,4580,,July,16-23,2012,teleost,Morone,americana,white perch,5.8223,1.4614,93,,85.7,<MDL,87.3,79.3,whole body,1,,,,,,,,,,,,
North Beach,NB,DE,Delaware River,,39.12737,-74.88814,4581,,July,16-23,2012,teleost,Morone,americana,white perch,4.4429,1.246,77,,72.2,<MDL,72.8,69.4,whole body,1,,,,,,,,,,,,
Pennsville Landfill,PL,DE,Delaware River,,39.63783,-75.54769,4582,,July,16-23,2012,teleost,Morone,americana,white perch,6.7019,1.9546,83,,21.6,<MDL,21.8,30.1,whole body,1,,,,,,,,,,,,
Pennsville Landfill,PL,DE,Delaware River,,39.63783,-75.54769,4583,,July,16-23,2012,teleost,Morone,americana,white perch,10.358,2.3217,80,,25.4,<MDL,28.5,45.3,whole body,1,,,,,,,,,,,,
Pennsville Landfill,PL,DE,Delaware River,,39.63783,-75.54769,4584,,July,16-23,2012,teleost,Morone,americana,white perch,13.2364,3.6909,102,,58.4,<MDL,62.4,102.6,whole body,1,,,,,,,,,,,,
Gen Chem,GC,DE,Delaware River,,39.80062,-75.43884,4585,,July,16-23,2012,teleost,Morone,americana,white perch,6.1546,1.5643,77,,92.1,<MDL,97.2,83.3,whole body,1,,,,,,,,,,,,
Gen Chem,GC,DE,Delaware River,,39.80062,-75.43884,4586,,July,16-23,2012,teleost,Morone,americana,white perch,5.5176,1.4797,75,,69.9,<MDL,75.1,63.9,whole body,1,,,,,,,,,,,,
Gen Chem,GC,DE,Delaware River,,39.80062,-75.43884,4587,,July,16-23,2012,teleost,Morone,americana,white perch,7.7196,1.8922,86,,79.7,<MDL,87.8,121.2,whole body,1,,,,,,,,,,,,
Gen Chem,GC,DE,Delaware River,,39.80062,-75.43884,4588,,July,16-23,2012,teleost,Morone,americana,white perch,0.6334,0.1263,145,,299.3,<MDL,302.7,317.1,muscle plug,1,,,,,,,,,,,,
Gen Chem,GC,DE,Delaware River,,39.80062,-75.43884,4589,,July,16-23,2012,teleost,Morone,americana,white perch,0.8254,0.162,137,,355.2,<MDL,360.2,369.9,muscle plug,1,,,,,,,,,,,,
Gen Chem,GC,DE,Delaware River,,39.80062,-75.43884,4590,,July,16-23,2012,teleost,Morone,americana,white perch,1.3806,0.2714,177,,469.7,<MDL,476.3,529.5,muscle plug,1,,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4591,,July,16-23,2012,teleost,Morone,americana,white perch,11.317,2.9788,96,,96.8,124.06,220.9,131.8,whole body,1,,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4592,,July,16-23,2012,teleost,Morone,americana,white perch,3.9901,1.1821,68,,1,<MDL,3.1,17.5,whole body,1,,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4593,,July,16-23,2012,teleost,Morone,americana,white perch,3.6098,1.0457,69,,41.5,<MDL,44.4,43.2,whole body,1,,,,,,,,,,,,
S. of Lukens,SL,DE,Delaware River,,39.67383,-75.5479,4594,,July,16-23,2012,teleost,Morone,americana,white perch,0.8092,0.168,151,,146.6,<MDL,149.5,152.4,muscle plug,1,,,,,,,,,,,,
